,Date,XOM-Price,XOM-Yield,TSLA-Price,TSLA-Yield,LLY-Price,LLY-Yield,AAPL-Price,AAPL-Yield,NVDA-Price,NVDA-Yield,JPM-Price,JPM-Yield,AMZN-Price,AMZN-Yield,V-Price,V-Yield,UNH-Price,UNH-Yield,Govt_Yield,XOM-spread,TSLA-spread,LLY-spread,AAPL-spread,NVDA-spread,JPM-spread,AMZN-spread,V-spread,UNH-spread
668,2021-08-31,106.034,0.957,97.415,5.461,106.579,0.958,107.934,0.465,110.075,1.137,108.926,0.876,109.703,0.778,109.269,0.937,111.117,0.825,1.307,-0.35,4.154,-0.349,-0.8419999999999999,-0.16999999999999993,-0.43099999999999994,-0.5289999999999999,-0.3699999999999999,-0.482
669,2021-09-01,105.997,0.966,97.535,5.425,106.672,0.932,107.906,0.472,110.098,1.132,108.894,0.884,109.672,0.785,109.263,0.937,110.979,0.857,1.299,-0.33299999999999996,4.1259999999999994,-0.3669999999999999,-0.827,-0.16700000000000004,-0.4149999999999999,-0.5139999999999999,-0.3619999999999999,-0.44199999999999995
670,2021-09-02,106.08,0.938,97.607,5.406,106.671,0.928,107.912,0.458,110.098,1.127,108.941,0.858,109.682,0.772,109.314,0.92,111.016,0.84,1.285,-0.347,4.1209999999999996,-0.3569999999999999,-0.827,-0.15799999999999992,-0.42699999999999994,-0.5129999999999999,-0.3649999999999999,-0.44499999999999995
671,2021-09-03,106.132,0.922,96.723,5.672,106.611,0.942,107.921,0.452,110.008,1.144,108.854,0.883,109.695,0.766,109.195,0.946,111.069,0.825,1.326,-0.404,4.346,-0.3840000000000001,-0.8740000000000001,-0.18200000000000016,-0.44300000000000006,-0.56,-0.3800000000000001,-0.5010000000000001
672,2021-09-07,105.954,0.97,96.751,5.664,106.538,0.96,107.847,0.476,109.775,1.188,108.791,0.901,109.593,0.794,109.087,0.969,110.842,0.879,1.377,-0.40700000000000003,4.287,-0.41700000000000004,-0.901,-0.18900000000000006,-0.476,-0.583,-0.40800000000000003,-0.498
673,2021-09-08,105.887,0.988,97.05,5.574,106.538,0.959,107.797,0.491,109.814,1.18,108.857,0.877,109.609,0.787,109.121,0.96,110.894,0.865,1.336,-0.3480000000000001,4.2379999999999995,-0.3770000000000001,-0.8450000000000001,-0.15600000000000014,-0.4590000000000001,-0.549,-0.3760000000000001,-0.4710000000000001
674,2021-09-09,105.922,0.974,97.446,5.457,106.571,0.946,107.766,0.493,109.995,1.141,108.929,0.846,109.627,0.774,109.152,0.949,110.974,0.839,1.297,-0.32299999999999995,4.16,-0.351,-0.8039999999999999,-0.15599999999999992,-0.45099999999999996,-0.5229999999999999,-0.348,-0.45799999999999996
675,2021-09-10,105.971,0.959,97.258,5.514,106.498,0.964,107.753,0.495,109.89,1.161,108.895,0.855,109.582,0.785,109.061,0.968,110.885,0.859,1.343,-0.384,4.171,-0.379,-0.848,-0.18199999999999994,-0.488,-0.5579999999999999,-0.375,-0.484
676,2021-09-13,105.941,0.966,97.25,5.516,106.518,0.958,107.763,0.489,110.08,1.122,108.926,0.842,109.589,0.781,109.142,0.949,110.91,0.851,1.326,-0.3600000000000001,4.1899999999999995,-0.3680000000000001,-0.8370000000000001,-0.20399999999999996,-0.4840000000000001,-0.545,-0.3770000000000001,-0.4750000000000001
677,2021-09-14,106.029,0.94,97.334,5.492,106.543,0.95,107.792,0.475,110.142,1.109,108.938,0.835,109.579,0.781,109.174,0.94,110.943,0.841,1.284,-0.3440000000000001,4.208,-0.3340000000000001,-0.809,-0.17500000000000004,-0.44900000000000007,-0.503,-0.3440000000000001,-0.44300000000000006
678,2021-09-15,105.998,0.948,97.606,5.41,106.572,0.941,107.765,0.482,110.052,1.126,108.949,0.829,109.518,0.797,109.19,0.935,110.895,0.851,1.304,-0.3560000000000001,4.106,-0.3630000000000001,-0.8220000000000001,-0.17800000000000016,-0.4750000000000001,-0.507,-0.369,-0.45300000000000007
679,2021-09-16,105.753,1.013,97.825,5.346,106.443,0.972,107.705,0.495,109.833,1.165,108.772,0.878,109.444,0.812,109.006,0.973,110.779,0.874,1.336,-0.3230000000000002,4.01,-0.3640000000000001,-0.8410000000000001,-0.17100000000000004,-0.4580000000000001,-0.524,-0.3630000000000001,-0.4620000000000001
680,2021-09-17,105.757,1.011,97.841,5.341,106.388,0.985,107.672,0.504,109.725,1.186,108.746,0.884,109.436,0.812,108.896,0.997,110.718,0.888,1.363,-0.3520000000000001,3.978,-0.378,-0.859,-0.17700000000000005,-0.479,-0.5509999999999999,-0.366,-0.475
681,2021-09-20,105.753,1.011,97.11,5.563,106.447,0.968,107.686,0.496,109.864,1.157,108.792,0.867,109.381,0.826,109.021,0.967,110.807,0.863,1.312,-0.30100000000000016,4.2509999999999994,-0.3440000000000001,-0.8160000000000001,-0.15500000000000003,-0.44500000000000006,-0.4860000000000001,-0.3450000000000001,-0.44900000000000007
682,2021-09-21,105.907,0.965,97.24,5.524,106.442,0.968,107.7,0.488,109.843,1.16,108.742,0.88,109.348,0.833,109.056,0.958,110.784,0.867,1.328,-0.3630000000000001,4.196,-0.3600000000000001,-0.8400000000000001,-0.16800000000000015,-0.44800000000000006,-0.4950000000000001,-0.3700000000000001,-0.4610000000000001
683,2021-09-22,105.866,0.976,97.562,5.427,106.32,0.999,107.611,0.518,109.849,1.158,108.657,0.905,109.238,0.864,108.928,0.986,110.718,0.882,1.304,-0.32800000000000007,4.122999999999999,-0.30500000000000005,-0.786,-0.14600000000000013,-0.399,-0.44000000000000006,-0.31800000000000006,-0.42200000000000004
684,2021-09-23,105.475,1.084,97.936,5.315,106.085,1.058,107.526,0.54,109.405,1.243,108.639,0.903,109.118,0.893,108.652,1.046,110.4,0.956,1.435,-0.351,3.8800000000000003,-0.377,-0.895,-0.19199999999999995,-0.532,-0.542,-0.389,-0.4790000000000001
685,2021-09-24,105.642,1.035,97.972,5.305,106.027,1.073,107.501,0.547,109.554,1.212,108.637,0.901,109.12,0.89,108.671,1.04,110.466,0.938,1.453,-0.41800000000000015,3.8519999999999994,-0.3800000000000001,-0.906,-0.2410000000000001,-0.552,-0.5630000000000001,-0.41300000000000003,-0.5150000000000001
686,2021-09-27,105.669,1.026,98.093,5.268,106.07,1.06,107.481,0.551,109.397,1.242,108.734,0.867,109.083,0.899,108.551,1.067,110.349,0.965,1.491,-0.4650000000000001,3.7769999999999997,-0.43100000000000005,-0.9400000000000001,-0.2490000000000001,-0.6240000000000001,-0.5920000000000001,-0.42400000000000015,-0.5260000000000001
687,2021-09-28,105.69,1.018,98.139,5.255,106.043,1.066,107.523,0.532,109.479,1.225,108.72,0.869,109.106,0.89,108.496,1.078,110.343,0.965,1.546,-0.528,3.7089999999999996,-0.48,-1.014,-0.32099999999999995,-0.677,-0.656,-0.46799999999999997,-0.5810000000000001
688,2021-09-29,105.644,1.03,98.209,5.234,106.145,1.037,107.546,0.521,109.636,1.193,108.791,0.843,109.19,0.862,108.612,1.05,110.292,0.976,1.524,-0.494,3.71,-0.4870000000000001,-1.0030000000000001,-0.33099999999999996,-0.681,-0.662,-0.474,-0.548
689,2021-09-30,105.6,1.039,98.166,5.248,106.127,1.039,107.533,0.517,109.628,1.191,108.765,0.843,109.254,0.835,108.618,1.045,110.349,0.956,1.492,-0.45300000000000007,3.7560000000000002,-0.45300000000000007,-0.975,-0.30099999999999993,-0.649,-0.657,-0.44700000000000006,-0.536
690,2021-10-01,105.779,0.986,98.515,5.143,106.218,1.013,107.487,0.531,109.797,1.157,108.851,0.812,109.263,0.83,108.747,1.013,110.454,0.927,1.465,-0.4790000000000001,3.678,-0.4520000000000002,-0.934,-0.30800000000000005,-0.653,-0.6350000000000001,-0.4520000000000002,-0.538
691,2021-10-04,105.68,1.013,98.484,5.153,106.166,1.026,107.459,0.539,109.748,1.165,108.809,0.824,109.251,0.831,108.756,1.01,110.417,0.935,1.481,-0.4680000000000002,3.6719999999999997,-0.45500000000000007,-0.9420000000000001,-0.31600000000000006,-0.6570000000000001,-0.6500000000000001,-0.4710000000000001,-0.546
692,2021-10-05,105.63,1.026,98.801,5.058,106.092,1.045,107.374,0.567,109.606,1.192,108.739,0.844,109.135,0.864,108.674,1.027,110.273,0.97,1.528,-0.502,3.53,-0.4830000000000001,-0.9610000000000001,-0.3360000000000001,-0.684,-0.664,-0.5010000000000001,-0.558
693,2021-10-06,105.619,1.028,98.617,5.113,105.903,1.094,107.352,0.572,109.548,1.203,108.543,0.906,109.079,0.879,108.485,1.07,110.233,0.978,1.528,-0.5,3.5850000000000004,-0.43399999999999994,-0.9560000000000001,-0.32499999999999996,-0.622,-0.649,-0.45799999999999996,-0.55
694,2021-10-07,105.484,1.062,98.088,5.275,105.772,1.125,107.254,0.598,109.386,1.231,108.517,0.904,109.023,0.886,108.376,1.091,110.054,1.016,1.576,-0.514,3.6990000000000003,-0.45100000000000007,-0.9780000000000001,-0.345,-0.672,-0.6900000000000001,-0.4850000000000001,-0.56
695,2021-10-08,105.278,1.121,97.86,5.345,105.659,1.155,107.212,0.611,109.154,1.276,108.402,0.939,108.889,0.925,108.233,1.123,110.007,1.027,1.612,-0.4910000000000001,3.7329999999999997,-0.4570000000000001,-1.0010000000000001,-0.3360000000000001,-0.6730000000000002,-0.687,-0.4890000000000001,-0.5850000000000002
696,2021-10-12,105.358,1.096,98.226,5.233,105.61,1.167,107.102,0.649,109.102,1.286,108.328,0.962,108.86,0.931,108.207,1.128,109.788,1.081,1.572,-0.476,3.6609999999999996,-0.405,-0.923,-0.28600000000000003,-0.6100000000000001,-0.641,-0.4440000000000002,-0.4910000000000001
697,2021-10-13,105.356,1.096,98.058,5.285,105.523,1.19,107.077,0.656,109.099,1.285,108.284,0.973,108.748,0.964,108.165,1.136,109.734,1.093,1.542,-0.44599999999999995,3.7430000000000003,-0.3520000000000001,-0.886,-0.2570000000000001,-0.5690000000000001,-0.5780000000000001,-0.40600000000000014,-0.44900000000000007
698,2021-10-14,105.38,1.085,98.349,5.197,105.775,1.117,107.044,0.66,109.349,1.232,108.193,0.996,108.755,0.954,108.3,1.101,109.756,1.082,1.516,-0.43100000000000005,3.681,-0.399,-0.856,-0.28400000000000003,-0.52,-0.562,-0.41500000000000004,-0.43399999999999994
699,2021-10-15,105.029,1.187,98.276,5.22,105.538,1.181,106.908,0.708,109.027,1.296,108.113,1.02,108.608,0.998,108.095,1.148,109.691,1.097,1.574,-0.387,3.646,-0.393,-0.8660000000000001,-0.278,-0.554,-0.5760000000000001,-0.42600000000000016,-0.4770000000000001
700,2021-10-18,105.101,1.164,98.225,5.236,105.324,1.239,106.763,0.761,108.951,1.31,107.806,1.121,108.466,1.039,107.895,1.194,109.403,1.17,1.591,-0.42700000000000005,3.6449999999999996,-0.35199999999999987,-0.83,-0.2809999999999999,-0.47,-0.552,-0.397,-0.42100000000000004
701,2021-10-19,104.77,1.261,98.286,5.218,104.904,1.354,106.568,0.833,108.767,1.346,107.595,1.19,108.206,1.118,107.459,1.297,109.276,1.201,1.641,-0.3800000000000001,3.577,-0.2869999999999999,-0.808,-0.29499999999999993,-0.45100000000000007,-0.5229999999999999,-0.3440000000000001,-0.43999999999999995
702,2021-10-20,105.036,1.181,98.294,5.216,104.987,1.33,106.686,0.785,108.803,1.338,107.783,1.124,108.389,1.059,107.688,1.241,109.296,1.194,1.66,-0.47899999999999987,3.556,-0.32999999999999985,-0.8749999999999999,-0.32199999999999984,-0.5359999999999998,-0.601,-0.4189999999999998,-0.46599999999999997
703,2021-10-21,104.624,1.299,98.3,5.215,104.696,1.407,106.591,0.813,108.452,1.406,107.564,1.191,108.28,1.086,107.514,1.279,109.022,1.261,1.696,-0.397,3.519,-0.2889999999999999,-0.883,-0.29000000000000004,-0.5049999999999999,-0.6099999999999999,-0.41700000000000004,-0.43500000000000005
704,2021-10-22,104.759,1.258,98.138,5.265,104.764,1.387,106.591,0.81,108.63,1.369,107.64,1.162,108.314,1.073,107.629,1.25,109.158,1.224,1.638,-0.3799999999999999,3.627,-0.2509999999999999,-0.8279999999999998,-0.2689999999999999,-0.476,-0.565,-0.3879999999999999,-0.4139999999999999
705,2021-10-25,104.932,1.206,98.055,5.291,105.154,1.278,106.643,0.788,108.7,1.354,107.683,1.145,108.31,1.072,107.686,1.235,109.213,1.207,1.633,-0.42700000000000005,3.6580000000000004,-0.355,-0.845,-0.2789999999999999,-0.488,-0.5609999999999999,-0.3979999999999999,-0.42599999999999993
706,2021-10-26,104.961,1.196,98.076,5.285,105.273,1.244,106.611,0.797,108.698,1.353,107.715,1.132,108.28,1.079,107.682,1.235,109.292,1.185,1.61,-0.41400000000000015,3.675,-0.3660000000000001,-0.8130000000000001,-0.2570000000000001,-0.4780000000000002,-0.5310000000000001,-0.375,-0.42500000000000004
707,2021-10-27,104.909,1.21,98.212,5.243,105.24,1.252,106.451,0.856,108.813,1.329,107.659,1.149,108.194,1.104,107.705,1.228,109.306,1.179,1.55,-0.3400000000000001,3.6930000000000005,-0.29800000000000004,-0.6940000000000001,-0.22100000000000009,-0.401,-0.44599999999999995,-0.32200000000000006,-0.371
708,2021-10-28,104.653,1.284,98.109,5.276,105.205,1.26,106.429,0.859,108.752,1.339,107.592,1.166,108.219,1.091,107.667,1.235,109.25,1.19,1.578,-0.29400000000000004,3.6979999999999995,-0.31800000000000006,-0.7190000000000001,-0.2390000000000001,-0.41200000000000014,-0.4870000000000001,-0.34299999999999997,-0.3880000000000001
709,2021-10-29,104.552,1.313,98.181,5.254,105.241,1.249,106.382,0.875,108.632,1.363,107.518,1.189,108.194,1.097,107.487,1.277,109.155,1.214,1.561,-0.248,3.6929999999999996,-0.31199999999999983,-0.6859999999999999,-0.19799999999999995,-0.3719999999999999,-0.46399999999999997,-0.28400000000000003,-0.347
710,2021-11-01,104.712,1.264,97.734,5.392,105.257,1.243,106.419,0.858,108.543,1.38,107.497,1.194,108.17,1.102,107.363,1.306,109.092,1.229,1.561,-0.29699999999999993,3.8310000000000004,-0.31799999999999984,-0.703,-0.18100000000000005,-0.367,-0.45899999999999985,-0.2549999999999999,-0.33199999999999985
711,2021-11-02,105.016,1.172,98.246,5.235,105.436,1.192,106.535,0.81,108.67,1.353,107.609,1.153,108.292,1.061,107.578,1.253,109.277,1.178,1.547,-0.375,3.6880000000000006,-0.355,-0.7369999999999999,-0.19399999999999995,-0.3939999999999999,-0.486,-0.29400000000000004,-0.369
712,2021-11-03,104.905,1.204,98.057,5.293,105.33,1.221,106.457,0.837,108.538,1.379,107.512,1.184,108.201,1.088,107.488,1.273,109.061,1.233,1.603,-0.399,3.6900000000000004,-0.3819999999999999,-0.766,-0.22399999999999998,-0.41900000000000004,-0.5149999999999999,-0.33000000000000007,-0.3699999999999999
713,2021-11-04,105.1,1.142,98.457,5.171,105.518,1.165,106.591,0.777,108.903,1.302,107.69,1.115,108.338,1.038,107.791,1.197,109.331,1.157,1.53,-0.3880000000000001,3.641,-0.365,-0.753,-0.22799999999999998,-0.41500000000000004,-0.492,-0.33299999999999996,-0.373
714,2021-11-05,105.072,1.15,98.754,5.08,105.692,1.115,106.729,0.72,109.199,1.241,107.846,1.059,108.472,0.993,107.988,1.148,109.526,1.103,1.455,-0.30500000000000016,3.625,-0.3400000000000001,-0.7350000000000001,-0.21399999999999997,-0.39600000000000013,-0.4620000000000001,-0.30700000000000016,-0.3520000000000001
715,2021-11-08,105.053,1.154,98.746,5.082,105.462,1.178,106.511,0.802,108.939,1.292,107.635,1.129,108.155,1.091,107.703,1.216,109.272,1.168,1.493,-0.3390000000000002,3.5889999999999995,-0.31500000000000017,-0.6910000000000001,-0.20100000000000007,-0.3640000000000001,-0.40200000000000014,-0.27700000000000014,-0.3250000000000002
716,2021-11-09,105.088,1.141,98.727,5.089,105.612,1.134,106.548,0.782,109.121,1.253,107.676,1.11,108.178,1.079,107.83,1.183,109.412,1.128,1.439,-0.29800000000000004,3.6500000000000004,-0.30500000000000016,-0.657,-0.18600000000000017,-0.32899999999999996,-0.3600000000000001,-0.256,-0.31100000000000017
717,2021-11-10,104.685,1.259,98.583,5.134,105.204,1.244,106.256,0.889,108.552,1.366,107.175,1.275,107.823,1.185,107.393,1.284,108.855,1.27,1.57,-0.31100000000000017,3.564,-0.32600000000000007,-0.681,-0.20399999999999996,-0.29500000000000015,-0.385,-0.28600000000000003,-0.30000000000000004
718,2021-11-12,104.601,1.282,98.602,5.129,105.041,1.289,106.206,0.906,108.29,1.419,107.189,1.268,107.772,1.199,107.189,1.333,108.747,1.297,1.57,-0.28800000000000003,3.5589999999999993,-0.28100000000000014,-0.664,-0.15100000000000002,-0.30200000000000005,-0.371,-0.2370000000000001,-0.27300000000000013
719,2021-11-15,104.425,1.335,98.226,5.246,105.028,1.292,106.096,0.947,108.119,1.453,107.079,1.304,107.644,1.238,107.027,1.371,108.639,1.324,1.618,-0.28300000000000014,3.628,-0.32600000000000007,-0.6710000000000002,-0.16500000000000004,-0.31400000000000006,-0.3800000000000001,-0.2470000000000001,-0.29400000000000004
720,2021-11-16,104.406,1.339,98.136,5.274,104.944,1.315,106.083,0.949,108.017,1.473,107.052,1.311,107.624,1.243,106.926,1.394,108.563,1.343,1.64,-0.30099999999999993,3.6340000000000003,-0.32499999999999996,-0.691,-0.16699999999999982,-0.32899999999999996,-0.3969999999999998,-0.246,-0.29699999999999993
721,2021-11-17,104.452,1.324,98.241,5.242,105.055,1.282,106.086,0.945,108.157,1.443,107.076,1.301,107.718,1.21,107.045,1.364,108.516,1.354,1.585,-0.2609999999999999,3.657,-0.30299999999999994,-0.64,-0.1419999999999999,-0.28400000000000003,-0.375,-0.22099999999999986,-0.23099999999999987
722,2021-11-18,104.375,1.344,97.891,5.352,105.065,1.276,106.067,0.944,108.218,1.428,107.078,1.292,107.671,1.219,107.034,1.364,108.465,1.363,1.587,-0.24299999999999988,3.7650000000000006,-0.31099999999999994,-0.643,-0.15900000000000003,-0.29499999999999993,-0.3679999999999999,-0.22299999999999986,-0.22399999999999998
723,2021-11-19,104.357,1.349,97.912,5.346,105.005,1.292,106.008,0.965,108.177,1.436,106.915,1.347,107.588,1.243,107.006,1.369,108.366,1.388,1.548,-0.19900000000000007,3.798,-0.256,-0.5830000000000001,-0.1120000000000001,-0.20100000000000007,-0.30499999999999994,-0.17900000000000005,-0.16000000000000014
724,2021-11-22,104.073,1.434,97.606,5.443,104.743,1.365,105.821,1.037,107.761,1.521,106.671,1.431,107.346,1.319,106.587,1.471,108.082,1.463,1.632,-0.19799999999999995,3.811,-0.2669999999999999,-0.595,-0.11099999999999999,-0.20099999999999985,-0.31299999999999994,-0.1609999999999998,-0.16899999999999982
725,2021-11-23,104.01,1.451,97.36,5.522,104.675,1.383,105.847,1.022,107.523,1.568,106.672,1.426,107.338,1.318,106.529,1.483,107.927,1.501,1.676,-0.22499999999999987,3.846,-0.2929999999999999,-0.6539999999999999,-0.10799999999999987,-0.25,-0.3579999999999999,-0.19299999999999984,-0.17500000000000004
726,2021-11-24,103.909,1.479,97.202,5.574,104.571,1.409,105.622,1.104,107.543,1.562,106.545,1.464,107.193,1.358,106.409,1.509,107.873,1.511,1.643,-0.16399999999999992,3.931,-0.23399999999999999,-0.5389999999999999,-0.08099999999999996,-0.17900000000000005,-0.2849999999999999,-0.13400000000000012,-0.13200000000000012
727,2021-11-26,104.012,1.447,96.407,5.829,104.984,1.29,105.919,0.982,108.164,1.432,106.775,1.38,107.594,1.226,106.928,1.38,108.329,1.386,1.482,-0.03499999999999992,4.3469999999999995,-0.19199999999999995,-0.5,-0.050000000000000044,-0.10200000000000009,-0.256,-0.10200000000000009,-0.09600000000000009
728,2021-11-29,104.232,1.378,96.413,5.827,105.024,1.278,105.971,0.959,108.094,1.445,106.784,1.374,107.599,1.222,106.992,1.363,108.416,1.361,1.502,-0.12400000000000011,4.325,-0.22399999999999998,-0.543,-0.05699999999999994,-0.1279999999999999,-0.28,-0.139,-0.14100000000000001
729,2021-11-30,104.15,1.402,96.347,5.85,104.863,1.322,105.77,1.037,107.943,1.476,106.684,1.408,107.396,1.286,106.903,1.384,108.304,1.389,1.456,-0.05400000000000005,4.394,-0.1339999999999999,-0.41900000000000004,0.020000000000000018,-0.04800000000000004,-0.16999999999999993,-0.07200000000000006,-0.06699999999999995
730,2021-12-01,104.327,1.347,96.532,5.791,105.102,1.253,105.871,0.993,108.163,1.429,106.768,1.375,107.566,1.228,106.889,1.387,108.336,1.379,1.404,-0.05699999999999994,4.3870000000000005,-0.15100000000000002,-0.4109999999999999,0.025000000000000133,-0.028999999999999915,-0.17599999999999993,-0.016999999999999904,-0.02499999999999991
731,2021-12-02,104.048,1.43,96.354,5.851,104.754,1.349,105.706,1.052,107.945,1.472,106.499,1.464,107.447,1.26,106.709,1.428,108.176,1.417,1.444,-0.014000000000000012,4.407,-0.09499999999999997,-0.3919999999999999,0.028000000000000025,0.020000000000000018,-0.18399999999999994,-0.016000000000000014,-0.026999999999999913
732,2021-12-03,104.298,1.351,96.516,5.799,104.873,1.314,105.87,0.983,108.163,1.425,106.612,1.421,107.555,1.223,107.003,1.354,108.426,1.348,1.356,-0.0050000000000001155,4.4430000000000005,-0.04200000000000004,-0.3730000000000001,0.06899999999999995,0.06499999999999995,-0.133,-0.0020000000000000018,-0.008000000000000007
733,2021-12-06,104.238,1.369,96.687,5.745,104.763,1.345,105.782,1.016,108.013,1.456,106.485,1.465,107.423,1.264,106.783,1.407,108.246,1.395,1.433,-0.06400000000000006,4.312,-0.08800000000000008,-0.41700000000000004,0.02299999999999991,0.03200000000000003,-0.16900000000000004,-0.026000000000000023,-0.038000000000000034
734,2021-12-07,104.087,1.414,97.677,5.429,104.651,1.376,105.665,1.061,107.724,1.515,106.41,1.489,107.339,1.289,106.543,1.466,108.033,1.451,1.482,-0.06800000000000006,3.947,-0.1060000000000001,-0.42100000000000004,0.03299999999999992,0.007000000000000117,-0.19300000000000006,-0.016000000000000014,-0.030999999999999917
735,2021-12-08,104.028,1.432,97.386,5.522,104.557,1.402,105.688,1.049,107.667,1.526,106.402,1.49,107.312,1.296,106.504,1.474,108.043,1.447,1.528,-0.09600000000000009,3.994,-0.1260000000000001,-0.4790000000000001,-0.0020000000000000018,-0.038000000000000034,-0.23199999999999998,-0.05400000000000005,-0.08099999999999996
736,2021-12-09,104.031,1.427,97.75,5.408,104.526,1.408,105.644,1.059,107.539,1.55,106.334,1.507,107.154,1.341,106.812,1.394,108.155,1.411,1.497,-0.07000000000000006,3.9110000000000005,-0.08900000000000019,-0.43800000000000017,0.052999999999999936,0.009999999999999787,-0.15600000000000014,-0.1030000000000002,-0.08600000000000008
737,2021-12-10,104.023,1.429,97.582,5.462,104.548,1.4,105.669,1.046,107.619,1.532,106.421,1.474,107.214,1.319,106.642,1.435,108.189,1.401,1.482,-0.052999999999999936,3.9799999999999995,-0.08200000000000007,-0.43599999999999994,0.050000000000000044,-0.008000000000000007,-0.16300000000000003,-0.04699999999999993,-0.08099999999999996
738,2021-12-13,104.342,1.329,97.687,5.429,104.71,1.352,105.708,1.028,107.622,1.531,106.38,1.486,107.234,1.31,106.733,1.412,108.277,1.375,1.414,-0.08499999999999996,4.015000000000001,-0.06199999999999983,-0.3859999999999999,0.11699999999999999,0.07200000000000006,-0.10399999999999987,-0.0020000000000000018,-0.038999999999999924
739,2021-12-14,104.031,1.424,97.459,5.502,104.657,1.367,105.667,1.042,107.568,1.541,106.339,1.499,107.126,1.344,106.612,1.441,108.221,1.388,1.441,-0.017000000000000126,4.061,-0.07400000000000007,-0.399,0.09999999999999987,0.05800000000000005,-0.09699999999999998,0.0,-0.05300000000000016
740,2021-12-15,103.949,1.449,97.37,5.531,104.608,1.38,105.62,1.058,107.532,1.548,106.196,1.548,107.076,1.358,106.605,1.441,108.145,1.407,1.458,-0.008999999999999897,4.0729999999999995,-0.07800000000000007,-0.3999999999999999,0.09000000000000008,0.09000000000000008,-0.09999999999999987,-0.016999999999999904,-0.050999999999999934
741,2021-12-16,104.415,1.3,97.508,5.489,104.836,1.311,105.762,0.992,108.002,1.446,106.413,1.463,107.236,1.299,106.909,1.362,108.467,1.314,1.424,-0.12399999999999989,4.0649999999999995,-0.11299999999999999,-0.43199999999999994,0.02200000000000002,0.039000000000000146,-0.125,-0.06199999999999983,-0.10999999999999988
742,2021-12-17,104.303,1.334,97.59,5.463,104.818,1.315,105.764,0.988,107.975,1.451,106.423,1.457,107.272,1.284,106.903,1.362,108.448,1.317,1.407,-0.07299999999999995,4.056,-0.09200000000000008,-0.41900000000000004,0.04400000000000004,0.050000000000000044,-0.123,-0.04499999999999993,-0.09000000000000008
743,2021-12-20,104.275,1.342,97.498,5.493,104.779,1.325,105.763,0.986,107.91,1.464,106.358,1.478,107.27,1.283,106.895,1.363,108.449,1.315,1.428,-0.08599999999999985,4.065,-0.10299999999999998,-0.44199999999999995,0.03600000000000003,0.050000000000000044,-0.14500000000000002,-0.06499999999999995,-0.11299999999999999
744,2021-12-21,104.168,1.374,97.279,5.565,104.719,1.341,105.77,0.98,107.789,1.488,106.32,1.49,107.226,1.295,106.84,1.376,108.394,1.329,1.467,-0.09299999999999997,4.098000000000001,-0.1260000000000001,-0.4870000000000001,0.020999999999999908,0.02299999999999991,-0.17200000000000015,-0.09100000000000019,-0.13800000000000012
745,2021-12-22,104.229,1.35,97.582,5.469,104.636,1.361,105.73,0.985,107.734,1.496,106.289,1.491,107.193,1.297,106.849,1.369,108.345,1.335,1.453,-0.10299999999999998,4.016,-0.09200000000000008,-0.4680000000000001,0.04299999999999993,0.038000000000000034,-0.15600000000000014,-0.08400000000000007,-0.1180000000000001
746,2021-12-23,103.877,1.46,98.013,5.331,104.643,1.358,105.672,1.007,107.652,1.513,106.299,1.485,107.155,1.308,106.773,1.387,108.29,1.349,1.493,-0.03300000000000014,3.838,-0.135,-0.4860000000000002,0.019999999999999796,-0.008000000000000007,-0.18500000000000005,-0.1060000000000001,-0.14400000000000013
747,2021-12-27,104.204,1.356,98.461,5.188,104.669,1.349,105.695,0.995,107.64,1.514,106.333,1.471,107.107,1.322,106.759,1.389,108.298,1.345,1.477,-0.121,3.7109999999999994,-0.1280000000000001,-0.4820000000000001,0.03699999999999992,-0.006000000000000005,-0.15500000000000003,-0.08800000000000008,-0.13200000000000012
748,2021-12-28,104.307,1.322,98.757,5.094,104.741,1.327,105.724,0.98,107.644,1.513,106.298,1.481,107.152,1.304,106.792,1.38,108.395,1.316,1.484,-0.16199999999999992,3.6100000000000003,-0.15700000000000003,-0.504,0.028999999999999915,-0.0029999999999998916,-0.17999999999999994,-0.10400000000000009,-0.16799999999999993
749,2021-12-29,104.219,1.349,98.869,5.058,104.668,1.347,105.662,1.003,107.593,1.522,106.332,1.467,107.166,1.297,106.623,1.421,108.364,1.323,1.556,-0.20700000000000007,3.502,-0.20900000000000007,-0.5530000000000002,-0.03400000000000003,-0.08899999999999997,-0.2590000000000001,-0.135,-0.2330000000000001
750,2021-12-30,104.303,1.32,98.787,5.085,104.784,1.311,105.722,0.972,107.75,1.487,106.419,1.43,107.287,1.253,106.735,1.39,108.512,1.278,1.507,-0.18699999999999983,3.5780000000000003,-0.19599999999999995,-0.5349999999999999,-0.019999999999999796,-0.07699999999999996,-0.254,-0.11699999999999999,-0.22899999999999987
751,2021-12-31,104.25,1.336,98.461,5.19,104.734,1.325,105.807,0.934,107.74,1.489,106.432,1.423,107.287,1.25,106.733,1.39,108.447,1.294,1.512,-0.17599999999999993,3.6780000000000004,-0.18700000000000006,-0.578,-0.02299999999999991,-0.08899999999999997,-0.262,-0.12200000000000011,-0.21799999999999997
