,Unnamed: 0,Date,XOM-Price,XOM-Yield,TSLA-Price,TSLA-Yield,LLY-Price,LLY-Yield,AAPL-Price,AAPL-Yield,NVDA-Price,NVDA-Yield,JPM-Price,JPM-Yield,AMZN-Price,AMZN-Yield,V-Price,V-Yield,UNH-Price,UNH-Yield,Govt_Yield,XOM-spread,TSLA-spread,LLY-spread,AAPL-spread,NVDA-spread,JPM-spread,AMZN-spread,V-spread,UNH-spread,V-%K,V-%D,JPM-%K,JPM-%D,LLY-%K,LLY-%D,XOM-%K,XOM-%D,NVDA-%K,NVDA-%D,AMZN-%K,AMZN-%D,AAPL-%K,AAPL-%D,UNH-%K,UNH-%D,TSLA-%K,TSLA-%D
596,596,2021-05-19,106.644,0.922,95.871,5.848,106.943,0.987,108.769,0.462,109.995,1.252,109.53,0.937,110.299,0.84,109.424,1.031,111.108,1.01,1.676,-0.7539999999999999,4.172,-0.689,-1.214,-0.4239999999999999,-0.7389999999999999,-0.836,-0.645,-0.6659999999999999,29.891304347826857,45.35024154589346,25.141242937852777,42.74952919020663,16.50485436893127,34.99747967301471,23.333333333333705,35.39363484087119,23.687943262411633,39.385342789598106,0.0,2.9556650246306897,0.0,10.980392156859656,0.0,21.902478017584794,0.0,12.047012732615086
597,597,2021-05-20,106.557,0.941,96.177,5.763,107.048,0.958,108.818,0.438,110.178,1.215,109.704,0.88,110.36,0.817,109.521,1.007,111.321,0.955,1.628,-0.6869999999999999,4.135,-0.6699999999999999,-1.19,-0.4129999999999998,-0.7479999999999999,-0.8109999999999999,-0.621,-0.6729999999999999,47.463768115941534,45.4106280193237,74.29378531073209,52.730696798492396,30.52325581395391,31.40214658466361,6.2745098039209894,25.42483660130738,49.645390070921295,41.13475177304926,9.501557632397699,3.167185877465909,16.666666666664252,9.477124183004106,47.972972972971306,27.022166050941724,25.976230899830956,8.658743633277004
598,598,2021-05-21,106.697,0.903,96.344,5.716,107.109,0.942,108.824,0.434,110.274,1.196,109.637,0.897,110.423,0.798,109.551,0.999,111.361,0.944,1.623,-0.72,4.093,-0.681,-1.189,-0.427,-0.726,-0.825,-0.624,-0.679,52.898550724637325,43.41787439613524,55.36723163841762,51.60075329566749,48.25581395348628,31.761308045457195,33.725490196078454,21.111111111111065,63.26241134751759,45.53191489361681,19.314641744547668,9.605399792315131,18.70748299319496,11.791383219953085,56.981981981981676,34.98498498498434,40.152801358233816,22.043010752688275
599,599,2021-05-24,106.857,0.86,96.707,5.613,107.171,0.926,108.849,0.423,110.37,1.178,109.662,0.887,110.473,0.782,109.651,0.976,111.429,0.927,1.603,-0.743,4.010000000000001,-0.6769999999999999,-1.18,-0.425,-0.716,-0.821,-0.627,-0.6759999999999999,71.01449275362158,57.12560386473348,62.42937853107462,64.03013182674142,66.27906976744278,48.35271317829436,65.09803921568619,35.03267973856189,76.87943262411389,63.26241134751756,27.66295707472098,18.82638548388879,27.2108843537412,20.861678004533484,72.29729729729641,59.084084084083145,70.96774193548305,45.69892473118262
600,600,2021-05-25,107.019,0.817,96.965,5.541,107.292,0.895,108.873,0.412,110.563,1.141,109.705,0.873,110.612,0.742,109.78,0.947,111.586,0.889,1.56,-0.7430000000000001,3.981,-0.665,-1.148,-0.419,-0.687,-0.8180000000000001,-0.6130000000000001,-0.671,94.38405797101349,72.76570048309081,74.57627118643966,64.12429378531063,100.0,71.51162790697639,96.8627450980409,65.22875816993519,100.0,80.04728132387713,49.761526232113326,32.24637501712733,35.374149659864045,27.09750566893341,100.0,76.42642642642603,92.86926994906601,67.99660441426097
601,601,2021-05-26,106.997,0.821,97.08,5.509,107.266,0.9,108.869,0.411,110.415,1.167,109.696,0.873,110.586,0.747,109.783,0.945,111.544,0.897,1.581,-0.76,3.928,-0.6809999999999999,-1.17,-0.4139999999999999,-0.708,-0.834,-0.636,-0.6839999999999999,94.92753623188307,86.77536231883938,72.03389830508362,69.67984934086596,92.55014326647681,86.2764043446399,92.54901960784365,84.83660130719026,79.86394557823179,85.58112606744852,45.62798092209796,41.01748807631076,35.842293906808464,32.80910930680458,91.21338912133848,87.83689547287831,100.0,87.94567062818304
602,602,2021-05-27,106.695,0.896,97.02,5.527,107.279,0.894,108.863,0.405,110.304,1.185,109.677,0.871,110.576,0.743,109.639,0.973,111.333,0.94,1.606,-0.7100000000000001,3.921,-0.7120000000000001,-1.201,-0.421,-0.7350000000000001,-0.8630000000000001,-0.6330000000000001,-0.6660000000000001,72.51908396946466,87.2768927241204,89.39393939394242,78.66803629515523,96.27507163323637,96.27507163323776,33.333333333331474,74.24836601307202,64.76190476190469,81.5419501133788,58.936170212763294,51.441892455658206,40.692640692639095,37.303028086437216,47.07112970711233,79.42817294281694,95.03722084367227,95.96883026424611
603,603,2021-05-28,106.819,0.862,97.053,5.519,107.319,0.883,108.865,0.401,110.384,1.169,109.697,0.863,110.577,0.74,109.753,0.947,111.396,0.924,1.581,-0.719,3.938,-0.698,-1.18,-0.4119999999999999,-0.718,-0.841,-0.634,-0.6569999999999999,94.27480916030514,87.2404764538843,96.9696969696986,86.13251155624154,100.0,96.27507163323776,59.51417004048524,61.798840993886806,75.64625850340107,73.42403628117916,88.81789137380258,64.46068083622129,53.93258426965781,43.48917295636846,60.251046025104614,66.17852161785181,97.76674937965252,97.60132340777496
604,604,2021-06-01,106.785,0.87,97.1,5.506,107.259,0.896,108.847,0.404,110.365,1.172,109.682,0.865,110.53,0.751,109.672,0.963,111.414,0.918,1.606,-0.7360000000000001,3.9,-0.7100000000000001,-1.202,-0.4340000000000001,-0.7410000000000001,-0.8550000000000001,-0.6430000000000001,-0.6880000000000001,78.816793893129,81.87022900763293,91.28787878788012,92.55050505050703,84.04255319148895,93.43920827490847,52.631578947366606,48.49302744039446,73.06122448979487,71.15646258503352,73.8019169329084,73.85199283982477,43.82022471909547,46.148483227130804,64.01673640167384,57.11297071129693,100.0,97.60132340777496
605,605,2021-06-02,106.919,0.834,97.295,5.451,107.33,0.877,108.865,0.396,110.456,1.154,109.741,0.845,110.56,0.74,109.719,0.952,111.497,0.897,1.589,-0.755,3.862,-0.712,-1.193,-0.435,-0.744,-0.849,-0.637,-0.692,82.17270194985846,85.0881016677642,100.0,96.08585858585957,100.0,94.6808510638297,78.35497835497667,63.500242447609516,81.16197183098596,76.62315160806061,83.38658146965034,82.00212992545379,53.93258426965781,50.561797752803706,81.38075313807538,68.54951185495129,100.0,99.25558312655085
606,606,2021-06-03,106.675,0.894,97.053,5.521,107.188,0.909,108.759,0.422,110.224,1.194,109.574,0.887,110.464,0.76,109.576,0.979,111.295,0.939,1.625,-0.731,3.896,-0.716,-1.203,-0.431,-0.738,-0.865,-0.646,-0.686,42.33983286907774,67.77644290402174,20.853080568719072,70.71365311886639,63.30749354005278,82.45001557718062,25.541125541124277,52.175894281155855,40.31690140845072,64.84669924307715,52.71565495207613,69.96805111821163,0.0,32.58426966291777,39.121338912133844,61.50627615062769,83.00561797752786,94.3352059925093
607,607,2021-06-04,106.898,0.834,97.257,5.464,107.341,0.87,108.874,0.382,110.546,1.134,109.646,0.864,110.59,0.723,109.939,0.899,111.3,0.936,1.557,-0.723,3.907000000000001,-0.6869999999999999,-1.1749999999999998,-0.423,-0.693,-0.834,-0.6579999999999999,-0.6209999999999999,100.0,74.83751160631208,54.976303317535766,58.60979462875161,100.0,87.76916451335096,73.80952380952198,59.235209235207655,97.00704225352183,72.82863849765282,92.97124600639228,76.35782747603959,100.0,51.31086142321928,40.16736401673542,53.55648535564823,97.33146067415754,93.44569288389516
608,608,2021-06-07,106.801,0.858,97.417,5.419,107.288,0.881,108.839,0.39,110.569,1.128,109.612,0.871,110.493,0.747,109.852,0.917,111.292,0.936,1.569,-0.711,3.85,-0.688,-1.1789999999999998,-0.441,-0.698,-0.822,-0.6519999999999999,-0.6329999999999999,83.10679611650652,75.14887632852809,38.862559241703416,38.230647709319406,86.68341708542769,83.33030354182686,52.81385281385239,50.72150072149956,100.0,79.10798122065749,61.98083067092516,69.22257720979786,69.56521739130595,56.52173913043532,38.49372384937231,39.260808926080536,100.0,93.44569288389516
609,609,2021-06-08,106.636,0.9,97.432,5.415,107.329,0.87,108.79,0.404,110.579,1.125,109.675,0.85,110.597,0.717,109.875,0.911,111.402,0.908,1.538,-0.638,3.877,-0.668,-1.134,-0.413,-0.6880000000000001,-0.8210000000000001,-0.627,-0.63,87.57281553398161,90.22653721682939,68.72037914691803,54.1864139020524,96.98492462311543,94.55611390284776,17.099567099565576,47.90764790764666,100.0,99.0023474178406,95.20766773162903,83.38658146964883,26.956521739136775,65.50724637681425,61.50627615062769,46.722454672245156,100.0,99.11048689138586
610,610,2021-06-09,107.007,0.801,97.466,5.406,107.399,0.852,108.811,0.394,110.663,1.109,109.658,0.853,110.507,0.739,109.972,0.889,111.591,0.862,1.492,-0.691,3.914,-0.64,-1.098,-0.383,-0.639,-0.753,-0.603,-0.63,100.0,90.22653721682939,50.29940119760622,52.62744652874255,100.0,94.55611390284776,97.40259740259732,55.77200577200511,100.0,100.0,58.333333333336626,71.84061057863028,45.21739130435567,47.246376811599475,100.0,66.66666666666667,100.0,100.0
611,611,2021-06-10,107.055,0.785,97.804,5.312,107.506,0.821,108.833,0.379,110.973,1.048,109.714,0.829,110.544,0.722,110.109,0.855,111.608,0.853,1.437,-0.652,3.875,-0.6160000000000001,-1.058,-0.389,-0.6080000000000001,-0.7150000000000001,-0.5820000000000001,-0.5840000000000001,100.0,95.85760517799388,83.83233532934085,67.61737189128836,100.0,98.99497487437185,100.0,71.50072150072099,100.0,100.0,64.02116402116383,72.5207216953765,64.34782608695771,45.50724637681673,100.0,87.16875871687591,100.0,100.0
612,612,2021-06-11,106.962,0.808,98.183,5.205,107.404,0.845,108.776,0.395,110.901,1.061,109.675,0.838,110.459,0.743,110.003,0.877,111.532,0.869,1.454,-0.6459999999999999,3.751,-0.609,-1.059,-0.393,-0.616,-0.711,-0.577,-0.585,80.11257035647387,93.37085678549128,60.479041916166544,64.87025948103788,69.55223880596843,89.85074626865618,77.80429594272051,91.73563111510596,90.38718291054697,96.79572763684898,0.0,40.78483245150016,14.782608695649271,41.4492753623209,75.94936708860538,91.98312236286847,100.0,100.0
613,613,2021-06-14,106.846,0.837,98.191,5.203,107.396,0.846,108.747,0.401,110.687,1.099,109.59,0.861,110.367,0.766,109.861,0.906,111.401,0.898,1.497,-0.6600000000000001,3.706,-0.6510000000000001,-1.096,-0.3980000000000001,-0.6360000000000001,-0.7310000000000001,-0.5910000000000001,-0.5990000000000001,53.47091932457976,77.86116322701788,9.580838323356401,51.29740518962126,65.40880503144648,78.32034794580501,50.119331742244,75.97454256165484,61.8157543391184,84.06764574988843,0.0,21.340388007054617,0.0,26.376811594202337,34.493670886073986,70.14767932489313,100.0,100.0
614,614,2021-06-15,106.825,0.841,98.209,5.199,107.381,0.849,108.673,0.423,110.697,1.096,109.629,0.847,110.327,0.775,109.814,0.915,111.394,0.898,1.489,-0.6480000000000001,3.71,-0.6400000000000001,-1.066,-0.393,-0.6420000000000001,-0.7140000000000001,-0.5740000000000001,-0.5910000000000001,44.65290806754202,59.41213258286522,32.934131736530716,34.33133732535121,60.6918238993708,65.21762257892861,45.107398568019605,57.67700875099471,63.15086782376529,71.78460169114352,0.0,0.0,0.0,4.9275362318831,32.27848101265919,47.5738396624462,100.0,100.0
615,615,2021-06-16,106.471,0.933,98.087,5.233,106.986,0.945,108.469,0.488,109.779,1.267,109.349,0.928,110.048,0.85,109.366,1.011,110.95,1.001,1.581,-0.6479999999999999,3.652,-0.636,-1.093,-0.314,-0.6529999999999999,-0.731,-0.5700000000000001,-0.5800000000000001,0.0,32.70794246404059,0.0,14.17165668662903,0.0,42.03354297693913,0.0,31.742243436754546,0.0,41.6555407209612,0.0,0.0,0.0,0.0,0.0,22.2573839662444,89.73927670311193,96.57975890103732
616,616,2021-06-17,106.443,0.937,97.921,5.281,106.961,0.948,108.427,0.494,110.258,1.174,109.21,0.962,109.982,0.862,109.452,0.988,110.984,0.988,1.511,-0.5739999999999998,3.77,-0.563,-1.017,-0.3369999999999999,-0.5489999999999999,-0.6489999999999999,-0.5229999999999999,-0.5229999999999999,11.574697173620336,18.74253508038745,0.0,10.978043912176895,0.0,20.230607966456972,0.0,15.03579952267321,40.11725293132313,34.42270691836278,0.0,0.0,0.0,0.0,5.167173252278381,12.4818847549792,75.08650519031184,88.27526063114128
617,617,2021-06-18,106.284,0.978,97.481,5.407,106.874,0.968,108.209,0.565,110.246,1.175,109.063,1.004,109.903,0.882,109.397,0.999,110.894,1.007,1.443,-0.4650000000000001,3.964,-0.4750000000000001,-0.8780000000000001,-0.268,-0.439,-0.561,-0.444,-0.4360000000000001,4.172274562584942,5.248990578735093,0.0,0.0,0.0,0.0,0.0,0.0,39.11222780569496,26.409826912339337,0.0,0.0,0.0,0.0,0.0,1.7223910840928032,37.02422145328677,67.28333444890353
618,618,2021-06-21,106.28,0.978,97.838,5.306,106.809,0.983,108.175,0.573,109.977,1.225,108.994,1.023,109.852,0.894,109.368,1.004,110.972,0.987,1.497,-0.5190000000000001,3.809,-0.5140000000000001,-0.9240000000000002,-0.272,-0.4740000000000002,-0.6030000000000001,-0.4930000000000001,-0.5100000000000001,0.2691790040370595,5.338716913414113,0.0,0.0,0.0,0.0,0.0,0.0,16.58291457286491,31.937465103294304,0.0,0.0,0.0,0.0,10.924369747897604,5.363847666725338,67.90657439446302,60.00576701268724
619,619,2021-06-22,106.487,0.922,97.833,5.308,107.009,0.932,108.266,0.54,110.085,1.203,109.129,0.98,109.882,0.883,109.501,0.974,111.066,0.963,1.467,-0.545,3.841,-0.535,-0.927,-0.264,-0.4870000000000001,-0.5840000000000001,-0.4930000000000001,-0.5040000000000001,18.16958277254455,7.537012113055518,18.750000000000743,6.250000000000238,28.694404591105034,9.564801530368383,26.709677419353824,8.903225806451283,25.62814070351731,27.107761027359032,4.026845637584097,1.3422818791947086,13.018597997139977,4.339532665713335,24.089635854341367,11.671335200746332,67.47404844290634,57.468281430218724
620,620,2021-06-23,106.207,0.995,97.896,5.29,106.895,0.959,108.25,0.543,109.956,1.227,109.132,0.976,109.784,0.908,109.402,0.994,111.019,0.972,1.485,-0.4900000000000001,3.805,-0.5260000000000001,-0.942,-0.258,-0.5090000000000001,-0.5770000000000001,-0.4910000000000001,-0.5130000000000001,4.845222072678547,7.761327949753387,19.166666666667425,12.638888888889378,12.338593974174776,13.677666188426642,0.0,8.903225806451283,14.824120603015606,19.01172529313258,0.0,1.3422818791947086,10.729613733906016,7.91607057701534,17.507002801120482,17.507002801119828,67.12184873949548,67.50082385895496
621,621,2021-06-24,106.319,0.961,98.104,5.232,106.83,0.972,108.21,0.548,109.888,1.237,109.041,0.997,109.836,0.887,109.334,1.005,110.996,0.973,1.499,-0.5380000000000001,3.733,-0.5270000000000001,-0.951,-0.262,-0.5020000000000001,-0.6120000000000001,-0.4940000000000002,-0.5260000000000001,0.0,7.6716016150743656,6.527777777777377,14.814814814815172,3.0129124820660995,14.68197034911534,13.207547169812175,13.305741529722008,9.128978224456334,16.527079843663056,6.3960639606387755,3.474303199407634,5.271084337348872,9.673098689464965,14.285714285712864,18.62745098039158,86.74242424242377,73.7794404749419
622,622,2021-06-25,106.304,0.964,98.306,5.175,106.797,0.979,108.19,0.552,109.829,1.247,109.075,0.984,109.787,0.899,109.32,1.007,110.978,0.975,1.524,-0.56,3.651,-0.545,-0.972,-0.2769999999999999,-0.54,-0.625,-0.5170000000000001,-0.549,0.0,1.6150740242261825,11.250000000000444,12.314814814815072,0.0,5.117168818746996,11.438679245283833,8.215408805032013,4.187604690117006,9.380234505862953,0.3690036900369197,2.2550225502252412,2.279635258358745,6.093444443204554,11.764705882351418,14.519140989728264,100.0,84.62142432730644
623,623,2021-06-28,106.337,0.954,98.406,5.147,106.823,0.972,108.248,0.53,110.123,1.191,109.126,0.967,109.845,0.88,109.375,0.994,110.967,0.976,1.482,-0.528,3.665,-0.51,-0.952,-0.2909999999999999,-0.515,-0.602,-0.488,-0.506,6.970849176173221,2.3236163920577404,18.333333333334057,12.037037037037285,3.667136812411302,2.2266830981591714,15.330188679246184,13.325471698114074,28.810720268007334,14.04243439419353,8.026315789472838,4.930461146716187,11.094224924013277,6.214981506573641,10.22408963585342,12.091503267972577,100.0,95.58080808080796
624,624,2021-06-29,106.264,0.972,98.32,5.172,106.83,0.969,108.297,0.511,110.134,1.188,109.125,0.965,109.884,0.867,109.447,0.977,110.99,0.969,1.475,-0.5030000000000001,3.697,-0.5060000000000001,-0.964,-0.2870000000000001,-0.5100000000000001,-0.6080000000000001,-0.4980000000000001,-0.5060000000000001,16.09632446134465,7.689057879172624,18.194444444444503,15.925925925926327,4.654442877292117,2.7738598965678443,6.721698113207697,11.163522012579248,29.731993299832766,20.910106085985674,13.157894736841516,7.184404738783766,18.5410334346504,10.638297872340818,13.44537815125905,11.811391223154638,90.70270270270144,96.90090090090048
625,625,2021-06-30,106.455,0.92,98.524,5.114,106.911,0.947,108.28,0.514,110.239,1.167,109.05,0.985,109.891,0.863,109.426,0.98,110.996,0.966,1.468,-0.5479999999999999,3.646,-0.521,-0.954,-0.3009999999999999,-0.483,-0.605,-0.488,-0.502,15.519765739386191,12.862313125634687,8.223201174742673,14.916992984173737,18.780889621088047,9.034156436930527,32.847682119205494,18.299856303886468,40.998217468806416,33.18031034554881,15.851851851851817,12.3453541260554,17.47088186356142,15.702046740741709,15.987460815045626,13.218976200719375,100.0,96.90090090090048
626,626,2021-07-01,106.395,0.931,98.591,5.096,106.845,0.959,108.202,0.529,110.087,1.191,108.975,0.998,109.825,0.872,109.346,0.992,110.922,0.976,1.459,-0.528,3.637,-0.5000000000000001,-0.93,-0.268,-0.4610000000000001,-0.5870000000000001,-0.4670000000000001,-0.4830000000000001,4.805914972275403,12.14066839100208,0.0,8.805881873062383,8.013355592654678,10.482896030344984,29.4209702660406,22.996783499484607,33.55119825708113,34.760469675240074,7.032590051457449,12.014112213383603,4.720279720279877,13.577398339497242,5.52268244575781,11.651840470687505,100.0,96.90090090090048
627,627,2021-07-02,106.536,0.892,98.635,5.084,106.988,0.922,108.288,0.498,110.301,1.15,109.07,0.967,109.932,0.84,109.502,0.957,111.101,0.932,1.431,-0.539,3.653,-0.509,-0.933,-0.2810000000000001,-0.4640000000000001,-0.5910000000000001,-0.4740000000000001,-0.499,36.842105263158345,19.055928658273313,14.52599388379164,7.5830650195114275,32.705479452055044,19.83324155526596,53.23624595469302,38.501632779979715,56.862745098039426,43.804053607975625,27.25598526703467,16.71347572344799,22.69076305220853,14.960641545349953,41.39999999999873,20.97004775360073,100.0,100.0
628,628,2021-07-06,106.69,0.849,98.505,5.121,107.084,0.896,108.333,0.48,110.372,1.136,109.049,0.971,109.994,0.82,109.672,0.919,111.317,0.878,1.352,-0.5030000000000001,3.769,-0.456,-0.8720000000000001,-0.2160000000000002,-0.3810000000000001,-0.5320000000000001,-0.433,-0.4740000000000001,100.0,47.21600674514459,19.786096256687273,11.43736338015963,100.0,46.90627834823661,100.0,60.885738740244555,100.0,63.471314451706824,79.54545454545344,37.944676621315196,53.74149659864044,27.05084645704296,100.0,48.97422748191885,88.73483535528523,96.24494511842842
629,629,2021-07-07,106.461,0.909,98.759,5.05,107.11,0.888,108.298,0.489,110.384,1.132,109.271,0.901,110.017,0.812,109.678,0.916,111.34,0.871,1.323,-0.4139999999999999,3.727,-0.4349999999999999,-0.834,-0.191,-0.4219999999999999,-0.5109999999999999,-0.4069999999999999,-0.4519999999999999,100.0,78.94736842105277,100.0,44.77069671349296,100.0,77.56849315068506,52.58799171842706,68.60807922437338,100.0,85.62091503267978,100.0,68.93381327082938,48.80952380952381,41.74726115345761,100.0,80.46666666666626,100.0,96.24494511842842
630,630,2021-07-08,106.787,0.818,98.268,5.19,107.245,0.851,108.283,0.486,110.455,1.116,109.185,0.92,110.027,0.802,109.69,0.909,111.426,0.845,1.294,-0.4760000000000001,3.896,-0.443,-0.808,-0.1779999999999999,-0.374,-0.492,-0.385,-0.449,100.0,100.0,70.94594594594709,63.577347400878104,100.0,100.0,100.0,84.19599723947569,100.0,100.0,100.0,93.18181818181783,68.35443037974889,56.96848359597106,100.0,100.0,61.580594679186426,83.43847667815724
631,631,2021-07-09,106.315,0.943,98.414,5.149,107.081,0.891,108.198,0.512,110.234,1.157,109.112,0.94,109.901,0.835,109.284,0.997,111.207,0.896,1.361,-0.418,3.788,-0.47,-0.849,-0.2039999999999999,-0.421,-0.526,-0.364,-0.4649999999999999,0.0,66.66666666666667,46.28378378378292,72.40990990990998,63.39285714285743,87.7976190476192,18.62068965517272,57.0695604578666,64.69648562300289,88.23216187433427,48.14814814814511,82.71604938271504,14.556962025313894,43.90697207152888,56.54761904761783,85.51587301587263,62.74298056155527,74.77452508024726
632,632,2021-07-12,106.32,0.941,98.638,5.085,107.129,0.877,108.167,0.52,110.238,1.155,109.124,0.934,109.883,0.838,109.286,0.996,111.264,0.88,1.368,-0.4270000000000001,3.717,-0.4910000000000001,-0.8480000000000001,-0.213,-0.434,-0.5300000000000001,-0.3720000000000001,-0.4880000000000001,0.4926108374372857,33.49753694581243,50.33783783783704,55.85585585585568,74.10714285714337,79.16666666666697,19.482758620689154,46.03448275862063,65.3354632587864,76.67731629392974,40.74074074073727,62.96296296296081,0.0,27.637130801687604,67.85714285714195,74.80158730158661,86.93304535637203,70.41887353237126
633,633,2021-07-13,106.188,0.975,98.407,5.152,107.009,0.906,108.02,0.567,110.08,1.184,109.027,0.961,109.73,0.879,109.236,1.005,111.038,0.932,1.418,-0.4429999999999999,3.734,-0.5119999999999999,-0.851,-0.2339999999999999,-0.4569999999999999,-0.5389999999999999,-0.413,-0.4859999999999999,0.0,0.16420361247909523,17.56756756756945,38.06306306306313,47.32142857142851,61.60714285714314,0.0,12.7011494252873,40.095846645367864,56.709265175719025,0.0,29.62962962962747,0.0,4.85232067510464,23.015873015872724,49.14021164021084,59.21205098493581,69.62935896762106
634,634,2021-07-14,106.603,0.862,98.699,5.068,107.077,0.888,108.11,0.533,110.229,1.155,109.111,0.933,109.897,0.83,109.333,0.983,111.171,0.898,1.349,-0.487,3.7189999999999994,-0.4609999999999999,-0.816,-0.1939999999999999,-0.4159999999999999,-0.519,-0.366,-0.4509999999999999,21.365638766518853,7.286083201318713,45.94594594594828,37.950450450451584,62.49999999999921,61.30952380952374,69.28213689482294,29.58829850517071,63.89776357827518,56.44302449414312,56.22895622895733,32.323232323231544,28.75399361022451,9.584664536741512,49.4047619047633,46.75925925925933,90.83969465648822,78.99493033259871
635,635,2021-07-15,106.192,0.969,98.289,5.187,107.119,0.873,108.061,0.542,110.319,1.135,109.07,0.938,109.863,0.832,109.415,0.961,111.275,0.868,1.301,-0.3319999999999999,3.886,-0.4279999999999999,-0.7589999999999999,-0.1659999999999999,-0.363,-0.469,-0.3399999999999999,-0.4329999999999999,39.42731277533141,20.264317180616754,32.09459459459351,31.869369369370407,71.8749999999994,60.56547619047575,0.6677796327196415,23.316638842514205,78.27476038338745,60.75612353567681,44.78114478114373,33.670033670033696,13.099041533549748,13.951011714591429,70.03968253968358,47.48677248677321,4.2769857433810206,51.442910461601706
636,636,2021-07-16,106.125,0.986,98.156,5.225,107.105,0.876,108.081,0.533,110.315,1.134,109.034,0.947,109.805,0.847,109.391,0.965,111.223,0.879,1.3,-0.314,3.925,-0.424,-0.767,-0.1660000000000001,-0.3530000000000001,-0.453,-0.3350000000000001,-0.421,34.140969162996335,31.644640234948866,19.932432432435952,32.657657657659236,66.82464454976378,67.06654818325417,0.0,23.316638842514205,62.666666666666515,68.27973020944302,25.25252525252646,42.087542087542516,19.488817891375906,20.447284345050065,59.72222222222202,59.722222222222975,0.0,31.70556013328976
637,637,2021-07-19,106.389,0.913,97.694,5.359,107.299,0.825,108.055,0.539,110.576,1.084,109.055,0.938,109.888,0.821,109.605,0.916,111.373,0.841,1.199,-0.286,4.16,-0.3740000000000001,-0.66,-0.1149999999999999,-0.2610000000000001,-0.3780000000000001,-0.283,-0.3580000000000001,81.27753303964869,51.61527165932548,27.02702702703066,26.35135135135336,100.0,79.56654818325443,39.879154078548844,13.515644570422838,100.0,80.31380901668462,53.19865319865414,41.077441077441456,11.182108626201448,14.589989350375708,89.48412698412763,73.08201058201108,0.0,1.425661914460359
638,638,2021-07-20,106.365,0.918,97.079,5.539,107.306,0.822,108.075,0.529,110.505,1.096,109.13,0.912,109.931,0.806,109.611,0.914,111.436,0.824,1.222,-0.3039999999999999,4.317,-0.4,-0.693,-0.1259999999999999,-0.3099999999999999,-0.4159999999999999,-0.3079999999999999,-0.398,82.59911894273245,66.00587371512582,52.3648648648641,33.10810810811023,100.0,88.94154818325462,36.25377643504421,25.377643504531026,85.68548387096801,82.78405017921148,67.67676767676612,48.70931537598225,17.571884984027605,16.080937167201665,100.0,83.06878306878322,0.0,0.0
639,639,2021-07-21,106.356,0.919,97.685,5.363,107.182,0.852,108.084,0.523,110.349,1.125,109.086,0.924,109.839,0.83,109.508,0.935,111.308,0.853,1.292,-0.373,4.071000000000001,-0.44,-0.769,-0.167,-0.368,-0.4620000000000001,-0.357,-0.439,59.911894273126705,74.59618208516929,37.5000000000006,38.963963963965114,73.10195227765821,91.03398409255277,34.89425981872997,37.00906344410768,54.23387096774357,79.9731182795705,36.70033670033527,52.52525252525186,20.447284345050058,16.400425985093047,75.09727626459191,88.19380108290652,36.071428571428946,12.023809523809668
640,640,2021-07-22,106.314,0.927,97.766,5.341,107.145,0.858,108.11,0.506,110.562,1.081,109.105,0.91,109.812,0.831,109.542,0.924,111.411,0.822,1.277,-0.3499999999999998,4.064,-0.4189999999999999,-0.7709999999999999,-0.1959999999999999,-0.3669999999999999,-0.4459999999999999,-0.3529999999999998,-0.4549999999999999,67.40088105726912,69.9706314243761,31.96721311475534,40.61069265987334,49.371069182389164,74.15767382001583,28.549848942596856,33.232628398790354,97.17741935483953,79.03225806451701,27.60942760942574,43.99551066217572,28.75399361022451,22.2577209797674,93.71859296482286,89.60528974313827,40.89285714285768,25.65476190476223
641,641,2021-07-23,106.207,0.955,97.972,5.281,107.196,0.844,108.113,0.502,110.563,1.08,109.088,0.913,109.815,0.828,109.57,0.916,111.425,0.817,1.281,-0.3259999999999999,4.0,-0.4369999999999999,-0.7789999999999999,-0.2009999999999998,-0.3679999999999999,-0.4529999999999999,-0.3649999999999999,-0.4639999999999999,73.5682819383246,66.96035242290681,24.999999999997087,31.489071038250994,62.962962962962784,61.81199480767009,12.386706948639407,25.276938569988754,97.3790322580663,82.9301075268831,28.6195286195268,30.97643097642928,29.71246006389866,26.304579339724416,97.2361809045202,88.68401671131166,53.15476190476173,43.373015873016136
642,642,2021-07-26,106.331,0.92,98.034,5.264,107.147,0.855,108.092,0.507,110.491,1.093,109.146,0.893,109.792,0.832,109.593,0.91,111.451,0.809,1.295,-0.3749999999999999,3.969,-0.4399999999999999,-0.7879999999999999,-0.2019999999999999,-0.4019999999999999,-0.4629999999999999,-0.3849999999999999,-0.4859999999999999,78.63436123348116,73.20117474302496,48.770491803278645,35.24590163934368,46.46464646464869,52.93289287000025,31.11782477341407,24.018126888216788,82.86290322580754,92.4731182795711,20.87542087542028,25.701459034790947,25.89928057554001,28.1219114165544,100.0,96.98492462311435,56.84523809523861,50.29761904761936
